qid,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,drives,affiliation,achieve,power,reward,risk,work,leisure,home,money,relig,death
1084930,5.41,2.7,2.7,0,0,0,5.41,0,0,0,0,16.22,2.7,2.7,0,5.41,0,8.11,2.7,0,0,0,0,2.7,10.81,0,0,24.32,0,0
1084990,3.03,3.03,0,0,0,0,6.06,0,0,0,3.03,3.03,1.52,1.52,0,0,0,0,3.03,1.52,0,1.52,0,0,1.52,10.61,0,0,0,0
1084996,0,0,0,0,0,0,8.33,0,0,0,2.78,8.33,5.56,2.78,0,0,0,0,11.11,2.78,2.78,5.56,0,0,11.11,0,0,0,0,0
1085009,0,0,0,0,0,0,9.09,0,0,0,9.09,9.09,1.14,3.41,3.41,1.14,0,0,1.14,0,0,1.14,0,0,3.41,0,0,0,0,0
1085011,4.17,2.08,2.08,0,0,2.08,10.42,0,0,0,2.08,4.17,2.08,2.08,0,0,0,0,16.67,2.08,2.08,12.5,0,0,2.08,0,0,0,6.25,0
1085026,2.17,2.17,0,0,0,0,6.52,0,0,0,2.17,2.17,0,0,0,2.17,0,0,15.22,2.17,2.17,10.87,0,0,10.87,2.17,0,0,0,0
1085035,0,0,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,4.17,0,4.17,0,0,0,0,0,0,0,0,0
1085053,7.69,7.69,0,0,0,0,7.69,0,2.56,0,0,10.26,2.56,2.56,0,0,5.13,0,12.82,2.56,7.69,5.13,5.13,0,7.69,0,0,2.56,0,0
1085122,0,0,0,0,0,0,5.77,0,0,0,1.92,0,0,0,0,0,0,0,1.92,0,0,1.92,0,0,0,0,1.92,0,0,0
1085131,3.23,3.23,0,0,0,0,4.84,0,0,0,0,1.61,0,0,0,1.61,0,0,3.23,3.23,1.61,0,0,0,0,6.45,0,0,3.23,1.61
1085135,0,0,0,0,0,0,0,0,0,0,0,5.41,2.7,0,0,2.7,0,2.7,0,0,0,0,0,0,2.7,2.7,0,0,0,0
1085168,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0
1085171,0,0,0,0,0,0,0,0,0,0,0,13.33,3.33,8.33,0,0,0,1.67,1.67,0,0,1.67,0,0,1.67,0,0,8.33,0,0
1085318,1.05,1.05,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,3.16,0,1.05,2.11,0,0,3.16,0,1.05,0,0,0
1085323,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085459,1.72,1.72,0,0,0,0,1.72,0,0,0,0,6.9,0,0,0,5.17,1.72,5.17,1.72,0,1.72,0,1.72,0,0,0,0,0,0,0
1085469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085776,0,0,0,0,0,0,6.45,0,0,0,3.23,6.45,0,1.61,0,1.61,0,3.23,6.45,3.23,0,3.23,0,0,8.06,0,0,3.23,0,0
1085780,0,0,0,0,0,0,14.63,0,0,2.44,7.32,0,0,0,0,0,0,0,4.88,4.88,2.44,0,0,0,7.32,24.39,0,0,0,0
1085793,0,0,0,0,0,0,4.94,1.23,0,0,3.7,17.28,2.47,1.23,0,2.47,1.23,9.88,1.23,0,0,1.23,0,0,0,0,0,0,0,0
1085889,0,0,0,0,0,0,10,0,0,0,5,7.5,5,2.5,0,2.5,0,0,5,0,5,0,0,0,10,5,5,0,0,0
1085967,8.93,5.36,3.57,1.79,1.79,0,12.5,1.79,1.79,0,3.57,3.57,0,1.79,0,0,0,1.79,3.57,1.79,0,1.79,0,0,0,5.36,0,0,0,0
1085977,0,0,0,0,0,0,4.17,0,0,0,0,4.17,0,0,0,0,2.08,2.08,2.08,0,0,2.08,0,0,0,4.17,0,0,0,0
1085980,0,0,0,0,0,0,8.33,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0
1086123,5.56,2.22,3.33,3.33,0,0,8.89,0,0,0,0,14.44,3.33,1.11,0,5.56,3.33,4.44,3.33,0,1.11,2.22,0,0,10,1.11,0,0,0,0
1086305,0,0,0,0,0,0,4.35,0,0,0,2.17,8.7,0,4.35,0,0,2.17,2.17,10.87,0,0,10.87,0,0,0,0,0,0,10.87,0
1086482,13.33,3.33,10,0,10,0,10,0,0,0,6.67,10,3.33,0,0,6.67,0,3.33,16.67,0,3.33,13.33,6.67,0,0,0,0,0,0,3.33
1086528,5,5,0,0,0,0,10,0,0,0,2,6,3,0,0,3,0,0,14,6,5,6,2,0,3,0,0,0,0,0
1086675,0,0,0,0,0,0,20,5.71,0,2.86,5.71,2.86,0,0,0,0,2.86,0,5.71,0,0,5.71,0,0,0,0,0,0,0,0
1087517,3.85,1.92,1.92,0,0,0,9.62,0,0,0,0,23.08,7.69,1.92,0,11.54,1.92,5.77,0,0,0,0,0,0,3.85,5.77,0,0,0,0
1087677,3.77,3.77,0,0,0,0,13.21,1.89,0,0,1.89,7.55,1.89,1.89,0,1.89,1.89,0,5.66,1.89,1.89,3.77,0,0,0,1.89,0,0,3.77,0
1087787,5.13,5.13,0,0,0,0,5.13,0,0,0,0,10.26,2.56,7.69,0,0,0,0,10.26,2.56,5.13,5.13,0,0,12.82,0,0,0,0,0
1087807,1.14,0,1.14,0,1.14,0,2.27,0,0,0,0,5.68,4.55,1.14,0,0,0,0,2.27,0,0,2.27,0,0,0,0,0,0,0,1.14
1087954,3.51,0,3.51,0,1.75,0,7.02,0,0,0,1.75,12.28,3.51,3.51,0,3.51,0,5.26,7.02,0,0,5.26,0,1.75,8.77,0,1.75,0,0,0
1088028,0,0,0,0,0,0,3.7,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088348,2.13,0,2.13,2.13,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088364,2.5,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088456,2.44,2.44,0,0,0,0,0,0,0,0,0,7.32,0,0,0,7.32,0,0,4.88,0,0,4.88,0,0,0,0,2.44,0,0,0
1088772,3.57,0,3.57,0,0,0,14.29,0,0,0,1.79,12.5,1.79,0,0,8.93,1.79,1.79,5.36,0,3.57,3.57,0,0,7.14,0,0,0,0,0
1088834,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,3.45,0,0,0,0,0,0,0,0
1088842,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,10,0,0
1088863,8.62,6.9,1.72,0,1.72,0,6.9,0,1.72,0,0,0,0,0,0,0,0,0,13.79,1.72,10.34,5.17,1.72,0,5.17,0,0,0,0,0
1088867,3.64,3.64,0,0,0,0,11.82,2.73,0,1.82,1.82,4.55,0,1.82,0,0,0,2.73,8.18,4.55,1.82,1.82,0,0,0,4.55,0,0,0,0
1088872,0,0,0,0,0,0,4.26,0,0,0,0,4.26,0,4.26,0,0,0,0,6.38,4.26,2.13,2.13,0,0,10.64,4.26,0,2.13,0,0
1088916,2.44,2.44,0,0,0,0,2.44,0,0,0,2.44,0,0,0,0,0,0,0,4.88,2.44,0,2.44,0,0,2.44,7.32,0,0,0,0
1088936,0,0,0,0,0,0,5.26,0,0,0,0,5.26,1.75,0,0,0,0,3.51,5.26,1.75,0,3.51,0,0,0,0,0,0,0,0
1088955,0,0,0,0,0,0,2.33,0,0,0,2.33,2.33,0,2.33,0,0,0,0,4.65,0,4.65,0,0,0,18.6,4.65,0,2.33,0,0
1088962,2.04,2.04,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,2.04,2.04,0,0,0,0,2.04,6.12,0,2.04,0,0
1088964,2.56,0,2.56,0,0,2.56,0,0,0,0,0,2.56,0,2.56,0,0,0,0,7.69,0,2.56,5.13,0,0,10.26,2.56,0,0,0,0
1088970,3.45,3.45,0,0,0,0,3.45,0,0,0,3.45,1.72,0,0,0,1.72,0,1.72,10.34,0,5.17,5.17,3.45,0,20.69,0,0,0,0,0
1088975,5.77,5.77,0,0,0,0,7.69,0,0,0,0,3.85,0,1.92,0,1.92,0,0,11.54,3.85,3.85,1.92,3.85,0,1.92,0,0,0,0,0
1089106,2.22,2.22,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,11.11,6.67,4.44,4.44,0,0,6.67,2.22,0,0,0,0
1089132,0,0,0,0,0,0,7.89,0,0,0,0,2.63,2.63,0,0,0,0,0,10.53,0,0,10.53,0,0,5.26,0,0,0,0,0
1089432,3.92,3.92,0,0,0,0,1.96,0,0,0,0,5.88,1.96,3.92,0,0,0,0,5.88,0,1.96,5.88,0,0,3.92,0,0,0,0,0
1089441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,14.81,0,0
1089457,0,0,0,0,0,0,11.54,1.92,1.92,0,3.85,1.92,1.92,0,0,0,0,0,3.85,1.92,1.92,0,0,0,3.85,0,0,0,0,0
1089521,1.82,1.82,0,0,0,0,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,0,1.82,5.45,0,0
1089522,0,0,0,0,0,0,7.14,3.57,0,0,0,0,0,0,0,0,0,0,14.29,7.14,3.57,3.57,3.57,0,7.14,3.57,3.57,3.57,0,0
1089639,3.64,1.82,1.82,1.82,0,0,10.91,0,0,0,7.27,7.27,0,1.82,0,3.64,0,1.82,7.27,0,1.82,1.82,3.64,1.82,7.27,1.82,0,7.27,0,0
1089663,4.76,4.76,0,0,0,0,0,0,0,0,0,16.67,4.76,4.76,0,2.38,4.76,2.38,4.76,0,0,4.76,0,0,0,0,0,7.14,0,0
1089664,0,0,0,0,0,0,8.16,0,0,0,0,10.2,0,2.04,0,6.12,2.04,2.04,6.12,0,2.04,4.08,0,0,12.24,0,0,2.04,0,0
1089669,0,0,0,0,0,0,8.82,0,0,0,0,5.88,2.94,0,0,2.94,0,2.94,2.94,0,0,2.94,0,0,2.94,2.94,0,0,0,0
1089821,5.63,5.63,0,0,0,0,7.04,0,0,1.41,2.82,2.82,0,1.41,0,0,1.41,0,12.68,1.41,2.82,5.63,5.63,0,4.23,0,0,0,0,0
1089930,0,0,0,0,0,0,5,0,0,2,2,6,0,0,5,0,0,1,5,2,1,2,0,0,5,0,0,1,0,0
1090073,0,0,0,0,0,0,10.81,0,0,0,5.41,0,0,0,0,0,0,0,2.7,0,2.7,0,0,0,5.41,0,0,0,0,0
1090085,4.35,0,4.35,2.17,0,2.17,4.35,0,0,0,0,15.22,2.17,6.52,0,2.17,0,4.35,6.52,0,2.17,6.52,0,0,2.17,0,0,0,0,0
1090100,1.64,1.64,0,0,0,0,8.2,0,0,0,1.64,6.56,0,0,0,1.64,1.64,4.92,8.2,1.64,3.28,3.28,0,0,16.39,0,0,6.56,0,0
1090192,3.95,2.63,1.32,0,1.32,0,7.89,0,0,0,0,6.58,1.32,2.63,0,1.32,0,2.63,15.79,2.63,6.58,5.26,1.32,1.32,13.16,0,0,1.32,0,0
1090291,0,0,0,0,0,0,5.13,0,0,0,2.56,2.56,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,5.13
1090304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,3.57,0,0,0,0,0,0,0,0
1090309,6.42,6.42,0,0,0,0,4.59,0.92,0,0.92,0,4.59,0,0,0,0.92,1.83,1.83,11.01,2.75,7.34,4.59,2.75,0,9.17,5.5,0.92,2.75,0,0
1090389,2.63,2.63,0,0,0,0,0,0,0,0,0,5.26,0,2.63,0,2.63,0,0,0,0,0,0,0,0,10.53,0,0,13.16,0,0
1090390,2.04,0,2.04,0,0,0,6.12,0,0,0,0,2.04,0,0,0,2.04,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0
1090391,0,0,0,0,0,0,3.39,0,0,0,1.69,0,0,0,0,0,0,0,1.69,1.69,0,0,0,0,1.69,6.78,0,8.47,0,0
1090445,0,0,0,0,0,0,2.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1090452,0,0,0,0,0,0,5.71,0,0,0,2.86,0,0,0,0,0,0,0,5.71,2.86,0,2.86,0,0,8.57,5.71,0,0,0,0
1090538,6.67,6.67,0,0,0,0,3.33,0,0,0,0,10,0,0,0,6.67,0,6.67,10,3.33,0,6.67,0,0,3.33,0,0,13.33,0,0
1090554,3.28,3.28,0,0,0,0,18.03,4.92,0,9.84,4.92,9.84,3.28,1.64,1.64,3.28,0,0,3.28,1.64,0,0,1.64,0,0,0,1.64,0,0,3.28
1090631,4.71,2.35,2.35,0,0,2.35,4.71,0,0,0,1.18,16.47,5.88,4.71,0,5.88,0,3.53,3.53,0,0,2.35,1.18,0,0,0,0,0,0,0
1090642,0,0,0,0,0,0,2.78,0,0,0,0,2.78,0,0,0,2.78,0,0,2.78,0,0,2.78,0,0,5.56,0,0,2.78,0,0
1090742,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090758,4.76,4.76,0,0,0,0,11.9,0,0,0,4.76,2.38,2.38,0,0,0,0,0,4.76,2.38,0,2.38,0,0,2.38,2.38,0,2.38,0,0
1090895,4.26,4.26,0,0,0,0,6.38,0,0,0,0,2.13,0,0,2.13,0,2.13,0,2.13,0,0,2.13,0,0,17.02,0,0,0,0,0
1090906,2.5,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090945,1.64,1.64,0,0,0,0,11.48,0,0,0,0,4.92,3.28,1.64,0,1.64,0,0,4.92,0,1.64,3.28,0,0,9.84,0,1.64,3.28,0,0
1090947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,4.17,4.17,0,0,4.17,0,4.17,0,0,0
1090956,0,0,0,0,0,0,2.63,0,0,0,0,2.63,0,0,0,2.63,0,0,0,0,0,0,0,0,2.63,0,0,7.89,0,0
1091021,0,0,0,0,0,0,8.33,1.67,0,1.67,3.33,5,3.33,0,0,1.67,0,0,1.67,0,1.67,0,0,0,5,0,0,1.67,0,0
1091070,3.33,3.33,0,0,0,0,10,0,0,3.33,0,0,0,0,0,0,0,0,10,6.67,0,3.33,0,0,3.33,3.33,3.33,0,0,0
1091139,4.55,4.55,0,0,0,0,9.09,0,0,0,0,9.09,2.27,0,0,2.27,4.55,0,4.55,4.55,0,0,0,0,0,2.27,0,0,0,0
1091236,0,0,0,0,0,0,3.33,0,0,1.11,1.11,6.67,1.11,1.11,0,1.11,1.11,3.33,1.11,0,0,1.11,0,0,1.11,0,0,0,0,0
1091364,5.33,5.33,0,0,0,0,0.67,0,0,0,0,2.67,0.67,0,0,0.67,0,1.33,10,0.67,5.33,6,2.67,0,4.67,2.67,0,2.67,4,0
1091385,1.69,1.69,0,0,0,0,3.39,0,0,0,1.69,6.78,1.69,0,0,5.08,0,1.69,5.08,1.69,0,3.39,0,0,3.39,0,0,5.08,0,0
1091700,1.15,1.15,0,0,0,0,4.6,0,0,0,0,5.75,1.15,0,0,1.15,1.15,3.45,8.05,5.75,1.15,1.15,0,0,4.6,1.15,0,0,0,0
1091721,3.28,1.64,1.64,1.64,0,0,16.39,0,0,0,4.92,8.2,3.28,1.64,0,3.28,0,1.64,3.28,0,1.64,0,0,1.64,1.64,0,0,0,0,0
1091753,3.23,3.23,0,0,0,0,0,0,0,0,0,19.35,0,0,0,9.68,6.45,6.45,3.23,0,0,3.23,0,0,0,0,0,0,0,0
1091759,3.57,0,3.57,0,1.79,0,5.36,0,0,0,5.36,7.14,0,0,0,0,3.57,3.57,7.14,0,0,3.57,1.79,1.79,0,0,0,0,0,1.79
1091770,4.55,4.55,0,0,0,0,13.64,0,2.27,0,0,2.27,0,0,0,2.27,0,2.27,2.27,2.27,0,0,0,0,9.09,0,0,0,0,0
1091815,6.25,4.17,2.08,0,0,0,2.08,0,0,0,0,4.17,2.08,0,0,0,2.08,0,6.25,0,0,4.17,2.08,0,0,2.08,0,6.25,0,0
1091926,3.9,3.9,0,0,0,0,9.09,2.6,0,2.6,3.9,2.6,0,0,0,1.3,0,1.3,5.19,1.3,1.3,1.3,2.6,0,6.49,3.9,0,2.6,0,0
1091947,6,6,0,0,0,0,4,0,0,0,0,8,0,4,0,2,0,4,4,2,2,0,0,0,12,0,2,6,0,0
1092053,3,1,2,0,0,2,8,0,0,0,0,5,1,2,0,1,1,1,6,0,3,3,0,0,6,0,0,7,0,0
1092098,5.66,0,5.66,0,5.66,0,2.83,0,0,0,0,12.26,2.83,0,0,3.77,1.89,6.6,1.89,0.94,0,0.94,0,0,1.89,0,0,0.94,0,3.77
1092123,2.04,2.04,0,0,0,0,10.2,0,0,0,10.2,0,0,0,0,0,0,0,8.16,0,0,8.16,0,0,12.24,2.04,2.04,0,0,0
1092332,9.21,6.58,2.63,0,2.63,0,7.89,0,0,0,1.32,9.21,2.63,1.32,1.32,2.63,1.32,0,13.16,0,3.95,10.53,0,0,3.95,5.26,0,1.32,0,0
1092337,2.22,2.22,0,0,0,0,11.11,4.44,0,0,4.44,11.11,6.67,2.22,0,2.22,0,0,8.89,6.67,0,2.22,0,0,0,0,0,0,11.11,0
1092719,3.51,3.51,0,0,0,0,15.79,3.51,0,1.75,8.77,7.02,1.75,1.75,0,0,0,3.51,5.26,3.51,0,0,1.75,0,1.75,1.75,0,3.51,0,0
1092859,6.25,6.25,0,0,0,0,3.12,0,0,0,0,12.5,6.25,3.12,0,3.12,0,3.12,3.12,0,0,3.12,0,0,6.25,0,0,0,0,0
1092962,1.64,1.64,0,0,0,0,11.48,0,0,0,3.28,11.48,3.28,4.92,0,3.28,0,0,1.64,0,1.64,0,0,0,0,0,0,0,3.28,0
1093094,3.92,3.92,0,0,0,0,7.84,0,0,0,0,19.61,3.92,0,3.92,7.84,0,3.92,7.84,3.92,0,3.92,3.92,0,3.92,0,0,0,0,0
1093166,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,4.55,0,0,13.64,4.55,9.09,9.09,0,0,0,0,4.55,0,0,0
1093179,0,0,0,0,0,0,6.98,2.33,4.65,0,0,0,0,0,0,0,0,0,6.98,4.65,0,2.33,0,0,6.98,9.3,4.65,0,0,0
1093190,2.44,2.44,0,0,0,0,4.88,0,0,0,0,0,0,0,0,0,0,0,4.88,0,0,2.44,0,2.44,12.2,0,0,7.32,0,0
1093260,0,0,0,0,0,0,4.65,0,0,0,0,20.93,4.65,16.28,0,2.33,0,4.65,4.65,0,4.65,0,0,0,13.95,0,0,0,0,0
1093444,1.96,1.96,0,0,0,0,7.84,0,0,0,1.96,5.88,1.96,1.96,1.96,0,0,0,7.84,0,3.92,3.92,0,0,3.92,0,0,0,0,0
1093470,6.25,2.08,2.08,0,0,0,4.17,0,0,0,0,2.08,2.08,0,0,0,0,0,6.25,2.08,0,2.08,0,2.08,2.08,0,0,0,0,0
1093471,6.85,6.85,0,0,0,0,5.48,0,0,0,4.11,1.37,0,0,0,0,0,1.37,8.22,1.37,5.48,4.11,4.11,0,5.48,4.11,0,1.37,0,0
1093493,1.56,1.56,0,0,0,0,15.62,0,0,0,0,3.12,1.56,0,1.56,0,0,0,4.69,3.12,0,1.56,0,0,1.56,0,0,1.56,0,0
1093545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0
1093622,2.04,2.04,0,0,0,0,2.04,0,0,0,0,4.08,4.08,0,0,0,0,0,2.04,0,0,2.04,0,0,8.16,0,0,0,0,0
1093651,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,0,0,3.33,0,0,13.33,0,0,10,3.33,0,10,3.33,0,0,3.33,0
1093675,0,0,0,0,0,0,5.26,0,0,0,0,2.63,0,2.63,0,0,0,0,5.26,0,2.63,2.63,0,0,10.53,0,0,0,0,0
1093712,2.13,2.13,0,0,0,0,6.38,0,2.13,0,0,2.13,0,0,2.13,0,0,0,4.26,0,0,2.13,2.13,0,0,2.13,0,0,0,0
1093734,0,0,0,0,0,0,8.82,2.94,0,0,2.94,0,0,0,0,0,0,0,11.76,2.94,2.94,8.82,0,0,11.76,2.94,2.94,0,0,0
1093740,0,0,0,0,0,0,5.71,0,0,5.71,0,0,0,0,0,0,0,0,2.86,0,2.86,0,2.86,0,5.71,8.57,0,11.43,0,0
1093749,4.35,2.17,2.17,0,2.17,0,4.35,0,0,0,2.17,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,6.52,8.7,0,2.17,0,0
1093750,0,0,0,0,0,0,9.84,4.92,0,0,6.56,3.28,1.64,0,0,0,0,1.64,6.56,4.92,1.64,0,0,0,1.64,1.64,0,0,0,0
1093752,7.02,3.51,3.51,0,0,0,7.02,1.75,0,0,1.75,1.75,0,1.75,0,0,0,0,7.02,3.51,0,1.75,1.75,0,0,0,0,0,1.75,0
1093754,1.82,1.82,0,0,0,0,9.09,0,0,0,0,14.55,0,5.45,1.82,3.64,1.82,1.82,10.91,5.45,1.82,3.64,0,0,0,3.64,0,0,7.27,0
1093773,0,0,0,0,0,0,5.26,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0
1093783,0,0,0,0,0,0,12.96,0,0,3.7,3.7,9.26,1.85,5.56,0,1.85,0,0,0,0,0,0,0,0,0,1.85,1.85,0,0,0
1093849,0,0,0,0,0,0,6.67,0,0,0,0,15.56,2.22,2.22,0,2.22,2.22,6.67,6.67,0,0,6.67,0,0,11.11,4.44,0,2.22,2.22,0
1093923,1.61,1.61,0,0,0,0,4.84,0,1.61,0,0,6.45,3.23,0,0,3.23,0,1.61,4.84,3.23,0,3.23,0,0,0,0,0,0,0,0
1093942,0,0,0,0,0,0,12,4,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,8,4,0,0,0,0
1093959,0,0,0,0,0,0,0,0,0,0,0,17.86,5.36,5.36,3.57,0,0,3.57,12.5,0,0,12.5,0,0,5.36,0,0,0,0,0
1093969,0,0,0,0,0,0,9.3,0,0,0,4.65,0,0,0,0,0,0,0,16.28,4.65,4.65,9.3,0,0,4.65,0,0,0,0,0
1093990,0,0,0,0,0,0,12.31,0,0,1.54,1.54,6.15,1.54,1.54,0,1.54,0,1.54,1.54,1.54,0,0,0,0,0,0,0,0,0,0
1094034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,5.26,0,0,15.79,0,2.63,5.26,0,0
1094178,4.88,4.88,0,0,0,0,9.76,0,0,0,4.88,7.32,4.88,0,0,2.44,0,2.44,12.2,2.44,2.44,9.76,2.44,0,14.63,0,0,4.88,0,0
1094219,3.3,2.2,1.1,0,0,1.1,5.49,0,0,0,2.2,9.89,4.4,0,4.4,2.2,0,1.1,5.49,0,3.3,3.3,0,0,1.1,0,2.2,5.49,0,0
1094318,0,0,0,0,0,0,10.39,1.3,0,0,7.79,1.3,0,0,0,1.3,0,0,3.9,0,2.6,1.3,0,0,5.19,6.49,0,0,1.3,0
1094566,0,0,0,0,0,0,5.71,0,0,0,5.71,0,0,0,0,0,0,0,2.86,0,0,0,0,2.86,0,0,2.86,0,0,0
1094575,5.08,1.69,3.39,0,2.54,0,13.56,4.24,0,3.39,1.69,7.63,1.69,1.69,0.85,0,2.54,1.69,8.47,4.24,0,3.39,0,0.85,0,0.85,0.85,0,0,1.69
1094580,2.04,0,2.04,0,0,0,18.37,6.12,2.04,0,14.29,4.08,2.04,0,0,0,0,2.04,14.29,4.08,0,8.16,0,2.04,6.12,2.04,0,0,0,0
1094775,4,2,2,0,0,2,8,2,0,0,0,2,2,0,0,0,0,0,24,6,6,14,0,0,10,2,2,0,0,0
1094975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,12.5,0,0,0,0,0
1094980,0,0,0,0,0,0,2.56,0,0,0,0,7.69,0,7.69,0,0,0,0,5.13,2.56,2.56,2.56,0,0,5.13,7.69,0,0,0,0
1094997,1.15,1.15,0,0,0,0,10.34,1.15,0,0,2.3,6.9,1.15,0,0,3.45,1.15,3.45,1.15,0,0,1.15,0,0,0,1.15,0,0,0,0
1095003,0,0,0,0,0,0,4,0,0,0,0,20,8,4,0,8,0,4,8,0,0,8,0,0,0,8,0,0,0,0
1095004,7.69,5.77,1.92,0,1.92,0,13.46,1.92,0,0,5.77,1.92,1.92,0,0,0,0,0,9.62,5.77,1.92,3.85,1.92,0,0,3.85,0,0,0,0
1095093,2.08,2.08,0,0,0,0,4.17,0,0,0,2.08,2.08,2.08,0,0,0,0,0,8.33,4.17,0,4.17,0,0,0,4.17,2.08,0,0,4.17
1095094,4.17,2.5,0.83,0,0,0.83,10.83,0,0,0,3.33,6.67,4.17,1.67,0,0,0,0.83,4.17,0.83,0.83,2.5,0,0.83,4.17,0,0.83,2.5,0,3.33
1095098,2.67,1.33,1.33,0,0,1.33,18.67,2.67,0,2.67,12,12,6.67,2.67,1.33,1.33,0,1.33,8,0,4,5.33,0,1.33,6.67,0,0,0,0,0
1095102,2.22,2.22,0,0,0,0,4.44,0,0,0,4.44,4.44,0,0,0,0,2.22,2.22,4.44,0,2.22,2.22,0,0,6.67,0,2.22,0,0,2.22
1095144,0,0,0,0,0,0,1.92,0,0,0,0,1.92,0,0.96,0,0,0.96,0,0.96,0,0,0.96,0,0,0,0,0,0,0,0
1095155,1.59,1.59,0,0,0,0,4.76,0,0,0,1.59,4.76,3.17,0,0,1.59,0,0,4.76,1.59,3.17,3.17,0,0,1.59,1.59,0,1.59,0,0
1095163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095178,0,0,0,0,0,0,0,0,0,0,0,3.12,0,1.56,0,0,1.56,0,1.56,0,0,1.56,0,0,9.38,0,0,0,0,0
1095181,0,0,0,0,0,0,9.84,0,3.28,1.64,1.64,1.64,0,1.64,0,0,0,0,1.64,0,0,1.64,0,0,1.64,4.92,3.28,1.64,0,0
1095186,7.14,3.57,3.57,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93,0,0,8.93,0,0,0,0,0,0,0,3.57
1095191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095207,5.26,0,5.26,0,0,0,0,0,0,0,0,10.53,0,2.63,0,5.26,2.63,2.63,2.63,0,0,2.63,0,0,0,0,0,0,0,0
1095230,2.63,2.63,0,0,0,0,15.79,0,2.63,0,2.63,0,0,0,0,0,0,0,7.89,7.89,0,0,0,0,2.63,10.53,0,2.63,0,0
1095241,6.06,0,6.06,0,0,0,0,0,0,0,0,9.09,0,0,0,6.06,3.03,3.03,3.03,0,0,3.03,0,0,0,0,0,0,0,0
1095252,3.03,3.03,0,0,0,0,13.64,0,0,9.09,0,6.06,0,3.03,0,1.52,0,1.52,9.09,3.03,1.52,1.52,3.03,0,0,0,1.52,0,0,0
1095265,3.28,3.28,0,0,0,0,6.56,0,0,0,0,4.92,1.64,0,0,1.64,0,1.64,8.2,3.28,0,4.92,0,0,6.56,8.2,0,0,0,0
1095306,0.88,0.88,0,0,0,0,5.31,0,0,0,0,12.39,2.65,0,3.54,5.31,0,3.54,4.42,0,1.77,3.54,1.77,0,0.88,0.88,0,0,0,0
1095379,0,0,0,0,0,0,14,0,0,0,8,4,0,4,0,0,0,0,8,0,8,0,0,0,20,4,0,10,0,0
